OTU_ID	1	10	11	12	13	14	15	2	3	4	5	6	7	8	9
7c2e147a8f988066114b476d1a440d20	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
517358e8207f6b467a3d4c53bfb1190a	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
dfd7b5bad28f6776b621a41ef153638c	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ad1b37e1780036ad74c4a41b7a671565	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
23d08b45a8670b538803f3cbaf27434b	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
cc87afcc7a3aea0627fd8f424715068c	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
be69ca5e78e722f816eddac563eabe93	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
91f47255147a3c8e828959c190d8c537	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
57c768ab404583abb5e86f75419807a7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
978ef35d7fe537b70fbf0cec4c38245a	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0
8dc46661b56e2ac1f7d618a5ae5c3f81	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
4177e771a0cdcb6b4150ddfc2188fbe7	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
6c630d5bcb339b505da4689af058cfc7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c8359611d94de6d7e8db9db431eb58a	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0c31587638c6f27ba82e769a655c9867	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
63fa674686c40a35af92ec3f41be0d39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
bd5f6533e09bffc87504effcf2203d2d	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
f26e97d3be1cb1c9642db7449ec8572a	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0
c95ac9836afad7bbcadec582c29d220c	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
a6c89f6aba927aad13acb5cdcb10b9c0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
698ac510ded4448f88dfa2ee1eec3f75	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
5127c0b36a97dced3d33a53b31da271e	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
35823dff7a154bb2c56aabe6cc29bbec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
519fb5fa254826e5bbf7c57c0bef3024	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
5d6301f139b08ccc348c70d970eba8ed	0	0	0	0	0	0	0	46	0	0	0	0	0	31	0
6711ad9d893ad0d260e8584508601644	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
4be8b58493f6007d500316a0f803098d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
2def21defe59c35e5eddcf879232a22a	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
af69db514ebadccf816d0c4273d5bbfd	0	26	16	0	0	0	0	0	0	0	0	0	0	0	0
0d6266392346b3caa2f7b2fe707f3356	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
f8d739a4f3611637939e423f31c5ed29	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
81ddb3a9a04b24fc02b1d67f6a93b775	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0
0208543a64720fcdcb4a33bc6d4abbce	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
e135e7bcb22f255ab533aea8815f754d	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0
f991ac0e101dea262b14b57abd07c403	0	0	0	0	0	0	58	40	0	0	0	0	0	0	0
23628750d09ab174851989ab27aae7ac	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0
f3c5d9d0a9dbfe41705cbd8bb16f6e10	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0
1661b4ee39b5246f3899c9ee55f89e7b	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4bdf9bb453bef867f0e516a970ebdad	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0
ccacd54565bed2cfe09e75f089a57551	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0
7584849a2268537d23eada84be8a1219	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
7d50446c995c6fadd747be59841c5795	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9509ef154180e01e601ad9821177cdc2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
8c7417249c055afbf6602b7179f01636	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
d61828602cc81ba77e7eb413c9bd1ae8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
707ce9b488735f6b12e436c2aca22982	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
bc156a7c0e95a7f053e02c2f11035aea	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
4d573a72f22368a4dec2754c0eca2172	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
4d13268e592f5d85143dccba23ffa7d2	0	0	10	0	0	0	11	0	0	0	0	0	0	0	0
26bed83458d0b11f3b572e071ac4af4f	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
a7531078d1e625c9ea5277aef47b70fb	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
1c37db26cea369656e24cedfa315513c	0	7	21	0	0	0	0	0	0	0	0	0	0	0	0
68e60e07f78dfd5c8395ed84e7863c17	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
8b83cee67af9463504bad8939eaaa4b7	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
c5fe2080e95d2dff477e779a339fc7a0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
d74b9980a4f00ee149325e8148a0021d	0	0	0	0	34	0	0	0	0	0	0	0	0	0	20
bc225e2ad921b8cb5d48529410fdc5cb	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
17b8391fe4ea5d77b95230d1b7d142c8	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7bff6795578efc4ba023807c0551f1e	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99304f6cca77f478ad28610257f4670c	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
39c9d2e96281f52b23666546d1d90f30	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
e96e5bafb921df575276611848174431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
f9452817aa03ecc8f9bd90b217066dcc	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0
81260ab95d471b8023bc80718dc31541	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
868d50f929668db0a926a8d972f1985b	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
2974ee0b9ec0d4fdea4258003a54d855	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
09fe097d830683be209eb73fc39787df	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
10de29a4648f183f10deaf1d37795cea	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b78b96bbb8a852e7479f4ba8a660f420	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
9b8e5c709d8387edafc35cdf884e9bc5	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
8cca0c7ab5befd6c144bfacf08df3483	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
47837fa69e52109e2ff3819fc368062e	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
2ae445040920782bd2586a1591e757f6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
5e9a0dd3d1704fced93f6cc58e1196cc	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
891bc3c51467a469803f9dfe051fb068	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
f0f27195be84325143b64ca412136c58	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1e5ea7c5ba8168737adb3296d101d46a	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
2e3a12cbedccd591d0491063ee18f8e4	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0
b97e993a4985afbb3af6a7214925e5cd	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
b36c27d05a4975b4fac742dd2d640b27	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
b0e247abde5f4b73981466eaa8adf0ea	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
4d3d0c71a01e8c2089f34de096431704	16	0	0	0	0	11	0	0	0	0	0	0	0	0	0
90abbd04f6ad1dab8ea11fa8accf0c54	0	0	0	0	0	0	0	0	9	0	0	0	0	0	5
1b4a0c8c035fa26ac8e28ab21d16e319	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bc8d34f4c6c0081451de1305e5226b3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
6302e179e6fc85447e58803e3e8b7e0a	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
7c2715136e033e313381b3e43e820111	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0dc56f187c349aa2434907a19338c1d2	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0
f4b7a11b2169594751619757a1849dbb	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
407adbb2e9fe6dea89df119746db5fe4	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
be5d799ff1bc311005b833725e935606	0	0	0	0	0	7	0	62	0	0	0	0	0	0	0
c684479424adff15a6b3aede3c8bb94a	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
e7e9844837a83a9c797711322ab09911	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
f6ff1ad7a8484b088c668eb2589f41d0	0	0	0	29	45	0	0	0	0	0	0	0	0	0	0
da721864918fd06022518a470208520c	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0
992bc9cc7b91dc8e0843a6678b0cabd3	39	0	0	0	0	0	0	0	0	0	0	39	0	0	0
b6549439bf2616f6badf167b584f7b54	0	0	0	0	0	0	42	0	0	0	0	0	0	16	11
199fda902eddb20b375210fc7cb2c38a	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
3504afae1f6f93698a99d7f54a5691d3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
3786f62a590f74c1763897a494c05e8e	0	0	0	0	0	0	22	0	0	0	0	0	0	33	0
dcf2e1f79746622a122c13c079a41873	0	0	0	0	0	16	0	0	0	0	0	0	0	0	36
4eb79775f00c4a195a9610688d650d7d	0	0	0	0	0	0	0	0	41	0	0	0	42	0	0
1c95aa294970d215f99329e3dd8f363d	0	41	0	0	38	0	0	0	0	0	0	0	0	0	0
47072221476315f78b4cf8e33007e35e	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
6b55867e87d4426ffb6c77c875301db2	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
300baa4e2be88f3ac2f7d3458904582f	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
32c41f45d6557e53805fe73378e782fa	41	0	0	0	0	0	0	0	0	0	0	61	0	0	0
190000ee66ac69a68d84cd2e66383ac2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
9b5cecce307ef577d538f84d5cf11258	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
4a518bbb15e75880736422db14c24628	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
c93d5847b4eed28f34a5e0687f7afc24	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
2b46319e4adca05220c3b576af7a4ef6	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10
4362ec8a9f517446ee865f0fb8d354c5	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
4aa07b8b48438e45437c1b498e742a40	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0
10dd8d142e9c5c479bf84501dbca9bf2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
2c2cc2bbecea8f77d7c854806d2792b6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
fbaa22cfe3279bc6e0d1ea4092a51a3d	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
20e164aa90928e00eaf2bae995e5878d	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
89678821368ef6877429401f8c9b03ff	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
cc05be44f2bdf2407ae8a162d9c0b4ab	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
6ce9a3424d0cee4ddfa60f043bc4a5ad	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
c673de8250687baaca228efa818b548d	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
18df7a3e3c3ef91eb7a7dc1c58739d85	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ceea09573987f25e98acfc0ecc4bc1b5	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
2f64e67c235b2caa5239d6401dd5819e	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
75b175f8848649e65065afb07c24e9d4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
7e2bf31d80a1c7c1dead77bdd8bed898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
fe621c7d42516216d841fa9e0b226f42	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0
49bc9500a2ed0c5bcae43410248b2475	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
04f0c915c7aa28a0b6fa8f181eb73491	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
905ffd8bb19fd14e49eadb4b10456015	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
