Feature ID	Taxon_name	Confidence
52fa601211ba59191bcc53c04789d9b7	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured	0.989742865141912
61a53f17282a2fe519d03c463067a525	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae	0.994885052256707
c06bd762b4c0b8d964698636bcef6d9c	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Zambryskibacteria; f__Candidatus_Zambryskibacteria; g__Candidatus_Zambryskibacteria; s__Parcubacteria_group	0.990067599650969
c3e1749dca3535ba1b70ffaa4daf3c89	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium	0.786840961181032
12ef8955c7c082bca0a6786621e5effe	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium	0.950191049413989
5fb12ee83137516a7a718da760c7cfc1	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae	0.89970365071671
d47821ff4c623fd95e8dc7986638c92b	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__SH3-11; s__bacterium_SH3-11	0.850202337200427
a89e4cd2cccb876e5311b774c4b05235	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.970297863177339
488d5045f05158c5706041f5a79f01b8	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999978819082036
a5eba024b91e9f129441cf750282c71d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium	0.784147968393654
0cc516b706308c66b5734898302eba16	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.960281298945285
ca13a78847064d8530b3aea272433add	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.727442711098302
7653f1d7a02cb162f6cf53e2610311ef	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.99999997080525
7b27338de15a12ee492f4fbe1f287dbf	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999970680407259
7ddd9b35d30b354d9e2a85be8555719e	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.992641225429544
15f979c1bbd2be0ac88288175c84a498	Unassigned	0.861152873514198
ef13b4d305b3e6a5fd267bc0f3397334	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.74306730225778
0cc914ba73044513a7c425e6e1f0ea2c	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3; s__uncultured_bacterium	0.909279944448687
97ede03f6ef98db014b2bb707f3910c0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.938616118964849
b2be8d909c7d0eeea0397e99ac0ea61f	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.992815561215012
e62cda2cfb1f67df90479c567f1fb9da	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999998764916863
b0011d174cebe89bf019d6d985b06245	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium	0.931556063099186
32bf30dca269554d705fd8ec7e9a7f03	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__CL500-3; s__uncultured_bacterium	0.919725751676241
34f747f0c78284c4e550147fb275a829	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.947205709768448
806502b2100e090e2335cd0257139200	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.928549753250966
2e04d11c42f12188cf0d3883835af5a9	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.984782756504631
e2f77ff3cbc6107f4cae3f7ac9c41e39	d__Bacteria	0.9999851319183
fe7b1098066185c6536041ca7877110b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.999565359485783
cb8035ec76065491941d863289ffcfcd	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.955327499099776
ee70db7132ed150df03c4e7c899577a0	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.994549507465456
24de11e97b07822053e4fb4420ecfb69	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	0.829312619173998
822ca2b26b610d0140d5ddbb0d59c007	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_soil	0.998215078485293
c65428fbdabdc0a01502960ced509187	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__W27; g__W27; s__uncultured_Cloacimonetes	0.76774855511812
c130fa49b67fdbb5bc4b3b752be85f19	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.83147595580074
c5acafb59f4f161ba0266a0d75de718f	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.977362405505405
0f62e2afda74769a220e36e1cd8c1d99	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae; s__uncultured_ammonia-oxidizing	0.863711200505665
95481aff798c79b6d947c95f54653f6d	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured	0.991439934581021
57efb7b91f35750bb65e7541aed0c2f7	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__W27; g__W27; s__uncultured_Cloacimonetes	0.739662261383118
ba85106fe826136a6c7eb769a4a7b6f7	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	0.926807089681956
a470a795aef929718f6577bd258abbcf	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.999727996128668
ab7e31b8a4fce133b14267786fa4a3ca	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.946044519591613
f8936412201f02c7ca85c804930da61c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__uncultured; s__uncultured_prokaryote	0.734500442395381
31f0f75784b4027447ddb252d7dd7691	Unassigned	0.835072685654081
358d565d9c6efa3cc83a45451c9d9ee3	d__Bacteria; p__Patescibacteria; c__Parcubacteria	0.841477553000031
